PropertyGFATotal,LargestPropertyUseTypeGFARatio,NumberofFloors,SecondLargestPropertyUseTypeGFARatio,LargestPropertyUseType,BuildingType,ThirdLargestPropertyUseTypeGFARatio,SiteEnergyUse(kBtu)
79920,0.5,5.0,0.3333333333333333,Office,NonResidential,0.16666666666666666,3009463.75
137400,0.32080058224163027,4.0,0.13960698689956333,Retail Store,Campus,0.10465793304221252,14940504.0
147852,0.43841814787760736,6.0,0.2747950653356059,Parking,NonResidential,0.0881895408922436,9671619.0
267335,0.6245347597583556,4.0,0.26164550096321093,Parking,NonResidential,0.1024931266014551,7273155.5
1605578,0.8186927075483097,56.0,0.2428159827800331,Office,NonResidential,0.01914824443284599,49517704.0
794592,0.941377461640691,36.0,0.046068925939350004,Office,NonResidential,0.012553612419958922,26689658.0
456304,0.7515866615238963,21.0,0.23332252182755356,Office,NonResidential,0.0,19397324.0
115857,0.9044598082118473,12.0,0.1022294725394236,Office,NonResidential,0.004557342240865895,4757299.5
87500,0.8010285714285714,4.0,0.01910857142857143,Office,NonResidential,0.0,4549892.0
374405,0.4032237817336841,11.0,0.11172126440619115,Office,NonResidential,0.0,13329024.0
193500,0.7580826873385013,12.0,0.0,Other,NonResidential,0.0,14436982.0
102846,0.9128113879003559,11.0,0.07292456682807304,Office,NonResidential,0.0,5327249.5
52800,0.7363636363636363,4.0,0.24545454545454545,Office,NonResidential,0.0,2429021.0
258497,0.5996201116453963,10.0,0.5632328421606441,Parking,Campus,0.39923093885035416,20779796.0
861702,0.5910883344822224,8.0,0.44172927531791734,Retail Store,NonResidential,0.0,17666646.0
206950,1.0,5.0,0.0,Other,NonResidential,0.0,19295226.0
46710,1.0,9.0,0.0,Urgent Care/Clinic/Other Outpatient,NonResidential,0.0,4169431.5
266000,0.6090225563909775,3.0,0.39097744360902253,Medical Office,NonResidential,0.0,13911761.0
690158,0.39177115964750103,14.0,0.39176971070392574,Medical Office,NonResidential,0.0,21156670.0
378443,0.4342318394051416,6.0,0.2874435516048652,Parking,NonResidential,0.1431761189928206,55073120.0
109017,1.0,5.0,0.0,Hotel,NonResidential,0.0,9474745.0
275734,0.8287117294203834,5.0,0.17191931354131154,Office,NonResidential,0.0,16373232.0
123061,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1987934.625
59090,0.6815366390252158,1.0,0.3184633609747842,Distribution Center,NonResidential,0.0,2756214.75
106000,1.000009433962264,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,763364.5
158600,0.7930580075662043,3.0,0.2069419924337957,Office,NonResidential,0.12610340479192939,18309150.0
119661,0.9922447581083227,1.0,0.0,Distribution Center,NonResidential,0.0,775729.1875
139200,0.5897844827586207,7.0,0.0,Office,NonResidential,0.0,4342597.0
95721,1.0,6.0,0.3316513617701445,Office,NonResidential,0.0,3063504.5
213283,0.4949433381938551,5.0,0.0,Office,NonResidential,0.0,5661689.5
103697,0.6094583256989112,3.0,0.0,Office,NonResidential,0.0,11319836.0
74880,0.958213141025641,5.0,0.0,Office,NonResidential,0.0,5134607.5
88774,0.9613062383130195,6.0,0.0,Office,NonResidential,0.0,6029121.5
122250,0.7466748466257669,5.0,0.24684662576687116,Office,NonResidential,0.04851533742331288,5535626.0
53730,1.0,4.0,0.0,Office,NonResidential,0.0,4742869.0
55593,1.0,3.0,0.0,Office,NonResidential,0.0,4224872.5
134056,0.5375813093035746,4.0,0.4411365399534523,Office,NonResidential,0.0,4695139.0
158415,1.0,1.0,0.0,Retail Store,NonResidential,0.0,22394416.0
287819,0.5419551871141238,8.0,0.30696375152439553,Office,NonResidential,0.0543049624937895,48406556.0
86995,0.6689464911776539,4.0,0.33105350882234613,Office,NonResidential,0.0,2991674.75
164437,0.6242694770641644,1.0,0.45064067089523646,Retail Store,NonResidential,0.0,18390344.0
184482,0.6397155278021704,5.0,0.35902689693303413,Office,NonResidential,0.008645829945468935,5671256.0
55200,0.9942028985507246,3.0,0.005797101449275362,Laboratory,NonResidential,0.0,11594121.0
241159,0.730518039965334,4.0,0.0,Laboratory,NonResidential,0.0,33713876.0
139282,0.5699516089659827,6.0,0.37752186212145145,Office,NonResidential,0.021732887235967318,3238216.0
271071,0.6202507830051905,5.0,0.3575373241696825,Office,NonResidential,0.062205104935607276,7851334.5
127800,1.0,5.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,2767491.0
560516,0.6645715733359976,5.0,0.33742658550335763,Office,NonResidential,0.0,30083496.0
226592,0.5807442451631125,6.0,0.3670826860612908,Office,NonResidential,0.0,11963428.0
159700,0.45339386349405136,5.0,0.30879148403256107,Other,NonResidential,0.23422667501565436,31371618.0
209816,0.5423942883288214,4.0,0.37695409311015365,Office,NonResidential,0.07531837419453236,6917478.5
303103,0.5893310194884247,6.0,0.3278357522030465,Office,NonResidential,0.01984473924705463,7519466.5
67380,0.4412585336895221,3.0,0.2578213119620065,Non-Refrigerated Warehouse,NonResidential,0.20241911546452954,2755829.0
102235,1.0088032474201594,4.0,0.0,Laboratory,NonResidential,0.0,24395228.0
436497,0.40175304755817337,5.0,0.3968755799008928,Laboratory,NonResidential,0.2036692119304371,45252356.0
88062,0.7353001294542482,5.0,0.2429651836206309,Office,NonResidential,0.0,3415561.25
87178,0.7645048062584597,5.0,0.17397737961412282,Office,NonResidential,0.0,3632613.75
87178,0.7656404138658836,5.0,0.3244511229897451,Office,NonResidential,0.0,3493093.75
88000,0.7919431818181818,5.0,0.19871590909090908,Office,NonResidential,0.0,3484915.5
196749,0.5506711597009387,4.0,0.4493288402990612,Medical Office,NonResidential,0.0,19165116.0
191276,0.5018664129320981,4.0,0.0,Medical Office,NonResidential,0.0,8422861.0
111445,1.0,2.0,0.0,No information,NonResidential,0.0,5697472.5
98475,1.0,4.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1090496.625
351530,0.6133246095639063,7.0,0.0,Hospital (General Medical & Surgical),NonResidential,0.0,42709624.0
308965,0.39191170520932794,2.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,14512786.0
63225,1.0,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,6522551.5
113780,0.8044647565477236,1.0,0.19553524345227632,Other - Services,Nonresidential COS,0.0,3574542.25
243044,1.3389509718404897,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1396082.25
280252,0.5577551632102536,3.0,0.4154832079699699,Parking,NonResidential,0.026761628819776485,11521702.0
66462,1.0833258102374288,3.0,0.22569287713279768,Other,NonResidential,0.0,6876439.5
131387,0.8214739662219246,1.0,0.0,Retail Store,NonResidential,0.0,8773058.0
94400,0.7113877118644067,3.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,784364.5
111900,1.1101966041108133,1.0,0.0,Strip Mall,NonResidential,0.0,9814820.0
144776,1.0,1.0,0.0,Wholesale Club/Supercenter,NonResidential,0.0,13424079.0
114000,0.5070614035087719,1.0,0.4939649122807018,Retail Store,NonResidential,0.0,17225444.0
50083,0.999640596609628,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,8663691.0
124071,0.7778127040162488,3.0,0.0,Office,NonResidential,0.0,4991360.5
90000,1.0,4.0,0.0,Office,NonResidential,0.0,3897738.0
96041,0.6479732614196021,3.0,0.35098551660228444,Office,NonResidential,0.0,5413418.0
280957,0.5430688681897942,3.0,0.33418992941980447,Office,NonResidential,0.026694476378947667,11325513.0
243334,0.5712107638061266,4.0,0.1008860249697946,Office,NonResidential,0.0,8651835.0
154660,0.7746993404888142,6.0,0.40799818957713696,Other - Entertainment/Public Assembly,NonResidential,0.17056769688348636,52960796.0
390295,0.6226520964911157,5.0,0.27775913091379595,Office,NonResidential,0.0,7683885.0
90000,0.7777777777777778,2.0,0.2222222222222222,Non-Refrigerated Warehouse,NonResidential,0.0,1429146.375
50200,1.0,1.0,0.0,Retail Store,NonResidential,0.0,1047461.0
94033,0.5741920389650442,6.0,0.2631416630331905,Office,NonResidential,0.04785554007635617,4758198.0
63240,1.0,2.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,227566.7031
322869,0.5651022550941713,5.0,0.4049444201827986,Parking,NonResidential,0.0,17085344.0
130293,1.0,4.0,0.06754008273660135,Self-Storage Facility,NonResidential,0.0,465533.3125
106041,1.0,4.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1123943.0
94470,1.0,3.0,0.0,Self-Storage Facility,NonResidential,0.0,1000796.875
181694,0.8301870177331118,10.0,0.1483042918313208,Office,NonResidential,0.011860600790339803,7637986.0
22780,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,402051.3125
124472,0.9996063371681985,1.0,0.0,Distribution Center,NonResidential,0.0,5464762.0
227556,1.0,22.0,0.34227968886779514,Office,NonResidential,0.0,8493420.0
50065,0.9970638170378507,1.0,0.0,Distribution Center,NonResidential,0.0,1529510.25
57540,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,2582687.0
85400,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1536998.25
55700,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,519806.0938
53250,0.9907793427230047,1.0,0.0,Office,NonResidential,0.0,1794187.25
78672,1.0,6.0,0.0,Office,NonResidential,0.0,2179719.75
64660,1.0,3.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,325513.0
75844,0.3750065924792996,2.0,0.3749934075207004,Other,NonResidential,0.25,3684188.5
161678,1.0046202946597558,1.0,0.0,Distribution Center,NonResidential,0.0,9357230.0
101101,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,21795830.0
52613,1.1309752342576929,1.0,0.0,Distribution Center,NonResidential,0.0,1061458.25
56608,0.8009468626342566,1.0,0.2035048049745619,Other,NonResidential,0.0,5094197.0
104099,0.9606240213642783,1.0,0.039375978635721766,Refrigerated Warehouse,NonResidential,0.0,17695420.0
58184,0.8889385398047573,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,14715262.0
58480,0.7597640218878249,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,11054535.0
336700,0.6473923373923374,6.0,0.01356994356994357,Office,NonResidential,0.0,9058916.0
264008,0.37446971303899884,4.0,0.0,Retail Store,NonResidential,0.0,9937707.0
62220,0.9751848280295725,2.0,0.22147219543555127,Office,NonResidential,0.021279331404693024,5444253.5
65430,0.9281980742778542,1.0,0.12443833104080697,Office,NonResidential,0.0,3181045.5
102290,0.8184084465734676,3.0,0.1815915534265324,Office,NonResidential,0.0,6062770.5
80004,0.935753212339383,3.0,0.0,Other,NonResidential,0.0,12232124.0
323916,0.8135689499746848,2.0,0.1864310500253152,Non-Refrigerated Warehouse,NonResidential,0.0,8024064.5
304052,0.7200018417902201,14.0,0.5146718324497126,Office,NonResidential,0.2764392223698578,21027396.0
85385,0.5883351876793348,4.0,0.29894009486443757,Office,NonResidential,0.033671019499912164,4855036.5
98024,0.651840365624745,2.0,0.34391577572839305,Distribution Center,NonResidential,0.0,1988334.5
65000,0.3076923076923077,1.0,0.23076923076923078,Office,NonResidential,0.15384615384615385,2603931.25
144573,0.5431235431235432,5.0,0.4610127755528349,Office,NonResidential,0.0,5135040.0
302812,1.0,2.0,0.0,Retail Store,NonResidential,0.0,7290824.5
86400,0.9050925925925926,5.0,0.0,Office,NonResidential,0.0,9080022.0
98539,1.0,2.0,0.0,Strip Mall,NonResidential,0.0,5450441.5
86483,1.0,6.0,0.0,Office,NonResidential,0.0,6361236.5
51600,0.6666666666666666,1.0,0.3333333333333333,Distribution Center,NonResidential,0.0,1124543.125
140520,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,2225512.0
154029,0.5949853598997591,5.0,0.43036051652610874,Office,NonResidential,0.0,4636396.5
161789,0.5682401152117882,3.0,0.4317598847882118,Parking,NonResidential,0.0,6963616.5
63909,0.9493185623308141,3.0,0.050681437669185876,Medical Office,NonResidential,0.0,4765753.5
53472,0.8760846798324357,2.0,0.18763090963494913,Non-Refrigerated Warehouse,NonResidential,0.0,971155.625
50417,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1847401.0
133298,1.0,3.0,0.0,Medical Office,NonResidential,0.0,15640994.0
168619,1.0266102870969465,2.0,0.0,Retail Store,NonResidential,0.0,6455828.5
251827,0.449983520432678,5.0,0.33356232651780787,Parking,NonResidential,0.33356232651780787,47102428.0
175885,0.5911248827358786,4.0,0.40589021235466355,Office,NonResidential,0.0,6486377.5
104786,1.0,2.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1028376.875
53040,0.9695889894419306,1.0,0.0,Other,NonResidential,0.0,1770027.5
110689,1.0,1.0,0.0,Other,NonResidential,0.0,2339814.25
53620,1.0,1.0,0.0,Office,NonResidential,0.0,2058955.25
50008,1.0,1.0,0.0,Office,NonResidential,0.0,3202213.0
291176,0.6685784542682089,4.0,0.38189273841250654,Office,NonResidential,0.0,6657348.5
50832,0.8640226628895185,1.0,0.1359773371104816,Non-Refrigerated Warehouse,NonResidential,0.0,2551022.25
76354,1.0017287895853524,1.0,0.0,Refrigerated Warehouse,NonResidential,0.0,2843033.5
98480,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,2831565.5
53002,0.5962416512584431,2.0,0.5174710388287235,Retail Store,NonResidential,0.3420625636768424,3441643.25
175918,0.3793642492524926,3.0,0.3309382780613695,Office,NonResidential,0.17184142611898726,22530168.0
169785,0.624336661071355,3.0,0.37566333892864506,Other,NonResidential,0.0,19155416.0
124721,0.8626774961714547,11.0,0.1250791767224445,Office,NonResidential,0.0962147513249573,13898181.0
94002,0.9989681070615519,7.0,0.33348226633475886,Office,NonResidential,0.0,5662234.0
93020,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1252323.875
23000,0.8830434782608696,1.0,0.11693913469565217,Other,NonResidential,0.0,711118.375
61053,0.8915859990500057,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,13133225.0
78920,0.9954891028890015,5.0,0.0,Office,NonResidential,0.0,2830674.75
99440,0.6545454545454545,7.0,0.23991351568785196,Office,NonResidential,0.0,6606832.5
73260,0.8718400218400219,6.0,0.0,Office,NonResidential,0.0,2853189.5
69817,0.49625449389117265,4.0,0.3729607402208631,Office,NonResidential,0.0,2178074.5
84750,0.49096165191740415,4.0,0.3390442477876106,Office,NonResidential,0.0,2094724.625
75496,0.6066414114655081,6.0,0.12900021193175798,Office,NonResidential,0.06210925082123556,3570161.75
164380,0.7519588757756418,4.0,0.1265056576225818,Office,NonResidential,0.0,7655751.0
160580,1.0,7.0,0.0,Office,NonResidential,0.0,4336187.5
73470,0.6416904859126173,6.0,0.12899142507145775,Office,NonResidential,0.12899142507145775,3212269.0
67755,0.49659803704523653,3.0,0.29082724522175485,Other,Nonresidential COS,0.17693159176444542,1904480.0
56700,0.46296296296296297,3.0,0.318342151675485,Office,NonResidential,0.21869488536155202,2371575.0
82852,0.7057403562979772,1.0,0.2810070969922271,Non-Refrigerated Warehouse,NonResidential,0.0,2153603.5
76442,0.6606315899636326,2.0,0.2354726459276314,Other,NonResidential,0.09947411109076162,3978277.0
92792,0.9197236830761273,2.0,0.1447861884645228,Distribution Center,NonResidential,0.0,3155496.0
125519,1.1384810267768226,2.0,0.0,Manufacturing/Industrial Plant,NonResidential,0.0,2244317.0
129000,0.812937984496124,4.0,0.0,Office,NonResidential,0.0,4374646.0
78814,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,861972.875
58970,0.6761064948278785,4.0,0.19671019162285908,Office,NonResidential,0.11870442597931151,1776411.75
75600,0.6751322751322751,6.0,0.1388888888888889,Distribution Center,NonResidential,0.07936507936507936,2688675.75
56270,0.7087968722232095,4.0,0.16474142527101476,Distribution Center,NonResidential,0.07314732539541496,1056782.125
66842,0.6451332994225187,4.0,0.1572963107028515,Office,NonResidential,0.0,5608600.5
75288,0.870098820529168,6.0,0.14501647008819465,Office,NonResidential,0.0,2891605.0
184322,0.9977973329282451,7.0,0.002202667071754864,Office,NonResidential,0.0,9722890.0
287853,0.9512216304850045,7.0,0.042042292420089424,Office,NonResidential,0.0,25567108.0
64512,0.9765625,2.0,0.0,Office,NonResidential,0.0,5968153.5
144050,1.0,7.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,3929371.0
60592,0.9965672035912332,3.0,0.0,Office,NonResidential,0.0,5049446.5
107930,0.9979060502177337,1.0,0.0,Retail Store,NonResidential,0.0,7221482.5
99084,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1618110.375
72719,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,2581741.75
76624,1.0,4.0,0.0,Office,NonResidential,0.0,2773647.5
91706,0.580997971779382,6.0,0.37839399821167646,Office,NonResidential,0.040608030008941615,8570571.0
129093,0.690440225263957,5.0,0.2916656983724911,Medical Office,NonResidential,0.043495774364218046,19248732.0
138106,0.8622579757577513,5.0,0.11745326053900627,Office,NonResidential,0.0,8381834.5
56572,1.0000707063565015,1.0,0.0,Retail Store,NonResidential,0.0,2409429.0
117950,1.0,6.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,3187950.75
225982,0.8858404651697923,3.0,0.0,Medical Office,NonResidential,0.0,20560622.0
516407,0.7459155278685223,3.0,0.6588524167952797,Parking,NonResidential,0.13095678408697017,39403320.0
312512,0.9705611304525906,11.0,0.01516101781691583,Office,NonResidential,0.014277851730493549,25747022.0
1592914,0.5743134908727024,42.0,0.2189622289715578,Office,NonResidential,0.19078870547939186,56498868.0
97720,0.5309148587801883,6.0,0.12278960294719607,Office,NonResidential,0.09939623413835448,2478025.25
422503,0.4672345521806946,10.0,0.0,Medical Office,NonResidential,0.0,17254810.0
94500,1.2035873015873015,7.0,0.0,Medical Office,NonResidential,0.0,5792926.0
94713,1.1588483101580564,1.0,0.0,Retail Store,NonResidential,0.0,5417598.0
302902,0.6647859703798589,9.0,0.28481158922687866,Medical Office,NonResidential,0.0,14751117.0
319911,0.5336703020527584,19.0,0.21621951105151122,Medical Office,NonResidential,0.0,15067340.0
205521,0.5591594046350494,6.0,0.1393677531736416,Office,NonResidential,0.0,8138616.5
56700,0.8112874779541446,6.0,0.18518518518518517,Office,NonResidential,0.0,3065954.5
72000,1.0,4.0,0.0,Office,NonResidential,0.0,2729167.75
191146,0.53885511598464,4.0,0.41852824542496314,Office,NonResidential,0.0,5101504.5
68763,0.7271352326105609,3.0,0.1676337565260387,Other - Recreation,NonResidential,0.0,9029489.0
102133,1.0518343728275876,1.0,0.0,Strip Mall,NonResidential,0.0,20725996.0
358176,0.5553443000089342,26.0,0.22829279460377022,Multifamily Housing,Multifamily HR (10+),0.16575929152148663,8393893.0
362046,0.64202615137303,14.0,0.27033581368113446,Office,NonResidential,0.009761190566944532,15725581.0
228288,0.3517399074852817,5.0,0.12725154191197086,Multifamily Housing,Multifamily MR (5-9),0.07059503784693019,5974993.5
81336,1.0006024392642865,2.0,0.0,Lifestyle Center,NonResidential,0.0,13085297.0
538933,0.6801476250294564,23.0,0.22789660310279755,Office,NonResidential,0.0,16020642.0
99470,0.7989343520659495,13.0,0.11058610636372776,Multifamily Housing,Multifamily HR (10+),0.09047954157032272,6136327.5
275982,0.7139596060612649,6.0,0.2857142857142857,Parking,NonResidential,0.0,5233553.5
98668,1.0,5.0,0.0,Office,NonResidential,0.0,4391348.0
158931,0.5043509447496083,1.0,0.21582951091983313,Office,NonResidential,0.1694886460161957,8751704.0
105100,1.0,1.0,0.0,Office,NonResidential,0.0,22078064.0
50660,1.0,1.0,0.0,Retail Store,NonResidential,0.0,2661488.0
61929,0.6439471007121058,2.0,0.0,Office,NonResidential,0.0,2203026.5
165111,0.6339189999454912,4.0,0.33310924166167005,Office,NonResidential,0.03297175839283876,25478086.0
20565,1.0,3.0,0.0,Office,NonResidential,0.0,802312.5
159937,0.6655683175250254,5.0,0.3142362305157656,Office,NonResidential,0.0,7857972.5
183964,0.7254191037376878,5.0,0.2541964732230219,Office,NonResidential,0.020384423039290295,14856199.0
208210,0.5282070986023726,5.0,0.3786945871956198,Office,NonResidential,0.0,5514308.5
277486,0.6437261699689354,7.0,0.31577809330921197,Office,NonResidential,0.05280626770359586,12729858.0
187130,0.9179874953241063,3.0,0.05119970074279912,Office,NonResidential,0.02358253620477743,10053489.0
251044,0.502772422364207,5.0,0.05065645862876627,Office,NonResidential,0.0,17186624.0
154330,0.6177023261841509,5.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1262235.25
108245,0.5917594346159176,6.0,0.13507321354335072,Office,NonResidential,0.11417617441914177,4515180.5
167860,0.6575122125580841,6.0,0.11796139640176337,Office,NonResidential,0.003776956987966162,6797647.0
112560,0.7142857142857143,6.0,0.14285714285714285,Office,NonResidential,0.0,4946798.5
86204,0.7849983759454318,6.0,0.15699967518908636,Other,NonResidential,0.0,3241917.0
145158,0.7001543146089089,2.0,0.3344218024497444,Non-Refrigerated Warehouse,Nonresidential COS,0.0707504925667204,8384523.0
112896,0.9809559240362812,2.0,0.5093183106575964,Office,NonResidential,0.0,10287986.0
110613,0.899993671629917,1.0,0.09999728784139296,Distribution Center,NonResidential,0.0,1015060.188
149881,0.7979196829484725,4.0,0.20208031705152754,Non-Refrigerated Warehouse,NonResidential,0.0,2417401.25
98220,1.3176542455711668,3.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,6468090.0
84420,0.5247571665482114,1.0,0.29421937929400616,Distribution Center,NonResidential,0.1462805022506515,2848317.25
73335,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,5197118.0
56876,0.850974048807933,2.0,0.07518109571699838,Distribution Center,NonResidential,0.07384485547506857,1791715.625
61200,1.0,2.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,4912143.0
111908,0.9748186009936733,1.0,0.0,Distribution Center,NonResidential,0.0,1555420.25
63644,1.0323046948651875,2.0,0.0,Other - Public Services,NonResidential,0.0,6858533.5
108753,0.5388816860224546,2.0,0.2237915275900435,Non-Refrigerated Warehouse,NonResidential,0.17345728393699483,3639670.25
141890,1.189195855944746,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,16865978.0
92092,0.7609130000434349,4.0,0.0,Office,NonResidential,0.0,4817062.0
56259,0.5613679589043531,3.0,0.37259816207184626,Non-Refrigerated Warehouse,NonResidential,0.06603387902380063,2346571.5
143439,0.8335947685078674,6.0,0.16640523149213254,Other,NonResidential,0.0,25631512.0
202623,0.5192204241374375,4.0,0.15788928206570824,Office,NonResidential,0.03145743573039586,8873485.0
77174,1.0,2.0,0.0,Office,NonResidential,0.0,5481549.0
110524,0.8937515833665086,5.0,0.07811877963157324,Office,NonResidential,0.0,6859198.0
287224,0.3394563128429379,5.0,0.30655864412444644,Parking,NonResidential,0.18837562320697435,21042926.0
115748,0.8411808411376438,4.0,0.0,Laboratory,NonResidential,0.0,36436388.0
241875,0.674240826873385,7.0,0.3449095607235142,Office,NonResidential,0.0,8655604.0
102930,0.8653939570581949,5.0,0.14732342368600018,Office,NonResidential,0.0,4750799.0
76893,1.1749444032616754,3.0,0.43410973690713067,Office,NonResidential,0.20606557163851066,12029600.0
150000,0.84432,8.0,0.15942,Office,NonResidential,0.0,9343428.0
274362,1.0,7.0,0.0,Office,NonResidential,0.0,16540550.0
378002,0.7149089158258422,15.0,0.18942227818900428,Office,NonResidential,0.0,17750994.0
169020,0.925417110401136,11.0,0.06115844278783576,Office,NonResidential,0.04856230031948882,11480494.0
383515,0.814679999478508,19.0,0.22111260315763398,Office,NonResidential,0.0490176394665137,15878689.0
363934,0.7737611764770536,18.0,0.07582968340413372,Medical Office,NonResidential,0.05912885303379184,22104512.0
78920,1.0,4.0,0.0,Retail Store,NonResidential,0.0,8303666.5
131143,0.9169227484501651,7.0,0.08275699046079471,Office,NonResidential,0.0,5177270.5
947987,0.5925017959107034,3.0,0.10548667861479114,Other - Mall,NonResidential,0.0843893428918329,46510960.0
55520,0.30835734870317005,4.0,0.27557636887608067,Office,NonResidential,0.2413544668587896,3686962.25
132998,1.039541947999218,10.0,0.0,Office,NonResidential,0.0,3775187.5
83118,0.5413989749512741,3.0,0.0,Retail Store,NonResidential,0.0,2443141.5
77555,0.9485268519115466,3.0,0.0,Retail Store,NonResidential,0.0,7802205.5
51218,0.8768987465344215,6.0,0.13752977468858604,Office,NonResidential,0.0,2886141.5
489182,0.7593288387553099,29.0,0.1337968281743809,Office,NonResidential,0.01900110797208401,36378588.0
216571,0.843159979868034,27.0,0.061504079493561,Office,NonResidential,0.028840426465223876,16246106.0
189175,0.802114444297608,13.0,0.06684287035813401,Office,NonResidential,0.0,19036416.0
293803,0.4951991640657175,13.0,0.2403072807289238,Office,NonResidential,0.0,17074142.0
122356,0.7841217431102684,7.0,0.12686750138938835,Office,NonResidential,0.0014874628134296643,4585070.5
52298,0.9608398026693181,3.0,0.0,Office,NonResidential,0.0,1968655.125
116640,0.7034722222222223,17.0,0.05625,Office,NonResidential,0.05429526748971193,6758565.5
1249055,0.7875529900604857,42.0,0.23763164952704244,Office,NonResidential,0.010360632638274535,37980712.0
188339,0.4347108140109059,5.0,0.3557415086625712,Medical Office,NonResidential,0.0,8523594.0
60122,1.0,2.0,0.0,College/University,NonResidential,0.0,690529.5
95000,0.8892736842105263,6.0,0.0892,Office,NonResidential,0.0,4052720.0
224857,0.911659410202929,9.0,0.0,Office,NonResidential,0.0,15272491.0
446261,0.7695048413372444,8.0,0.2559869672680337,Office,NonResidential,0.0,13568148.0
58492,1.0001367708404567,2.0,0.0,Other,NonResidential,0.0,1594422.5
62370,0.7932178932178933,6.0,0.16687510020843355,Office,NonResidential,0.0,4353025.0
73296,1.0614494651822746,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,2356376.75
99122,0.5047920744133492,4.0,0.4952079255866508,Other,Nonresidential COS,0.0,14469228.0
66133,0.9191628990065475,1.0,0.20874601182465638,Other,NonResidential,0.03641147384815448,6345009.5
115668,0.8796901476640039,2.0,0.06975135733305668,Non-Refrigerated Warehouse,NonResidential,0.03691600096828855,3534690.75
141686,1.0764013381703204,1.0,0.0,Other,NonResidential,0.0,6673138.0
93610,1.0819143253925863,1.0,0.005362674927892319,Office,NonResidential,0.0,6235947.0
156188,0.9086293441237483,2.0,0.0,Office,NonResidential,0.0,6843855.0
115620,0.4921293893790002,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1951856.25
238148,1.0297798007961436,5.0,0.023581974234509633,Office,NonResidential,0.023581974234509633,10775646.0
71718,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,151754.2969
55450,0.6168800721370604,1.0,0.3831199278629396,Non-Refrigerated Warehouse,NonResidential,0.0,4345698.0
54880,1.0021865889212829,1.0,0.0,Distribution Center,NonResidential,0.0,2763597.0
102500,0.9704487804878049,1.0,0.0,Retail Store,NonResidential,0.0,7305474.0
361398,0.6438469499001102,6.0,0.1754824321108584,Parking,NonResidential,0.04360013060393251,8915523.0
50785,0.5391749532342227,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,7439009.0
85126,0.9577097479031084,3.0,0.0,Office,NonResidential,0.0,37951708.0
303255,1.061245486471781,5.0,0.9828131440536841,Parking,NonResidential,0.018585019208257076,11077140.0
411584,0.6998522780283004,1.0,0.20331937101539418,Distribution Center,NonResidential,0.08688384388120043,15091579.0
73320,0.3721085651936716,4.0,0.31747135842880525,Non-Refrigerated Warehouse,NonResidential,0.08919803600654665,1141189.75
242686,0.6142958390677665,4.0,0.3146617439819355,Office,NonResidential,0.0,9683979.0
95760,1.0,6.0,0.0,Office,NonResidential,0.0,5392617.5
179413,0.9926092312151293,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,3459543.0
